date,province,region,ratio_tourist_stay,no_tourist_stay,no_tourist_all,no_tourist_thai,no_tourist_foreign,revenue_all,revenue_thai,revenue_foreign
2020-07-01,Mukdahan ,east_northeast,0.1245,9603,35603,35603,0,56120000,56120000,0
2020-07-01,Roi Et ,east_northeast,0.3307,26049,47257,47257,0,68370000,68370000,0
2020-07-01,Loei ,east_northeast,0.3103,47648,95378,95372,6,163630000,163600000,30000
2020-07-01,Sisaket ,south,0.3356,18680,69681,69681,0,68030000,68030000,0
2020-07-01,Surin ,east_northeast,0.2725,42214,55286,55286,0,92270000,92270000,0
2020-07-01,Nong Khai ,east_northeast,0.3429,53929,85296,85296,0,184920000,184920000,0
2020-07-01,Bueng Kan ,east_northeast,0.3465,15582,25969,25969,0,40720000,40720000,0
2020-07-01,Udon Thani ,east_northeast,0.4203,102440,193043,193043,0,503690000,503690000,0
2020-07-01,Ubon Ratchathani ,east_northeast,0.3182,57259,98066,98066,0,200110000,200110000,0
2020-07-01,Sakon Nakhon ,east_northeast,0.1993,18759,39995,39995,0,41470000,41470000,0
2020-07-01,Yasothon ,east_northeast,0.248,7748,24375,24375,0,21370000,21370000,0
2020-07-01,Amnat Charoen ,east_northeast,0.2278,3394,9355,9355,0,8540000,8540000,0
2020-07-01,Nong Bua Lamphu ,east_northeast,0.2511,6194,13453,13453,0,12840000,12840000,0
2020-08-01,Bangkok,central,0.20629999999999998,780196,1799201,1749507,49694,15276510000,14263350000,1013160000
2020-08-01,Lopburi ,central,0.2978,21302,151468,151468,0,163290000,163290000,0
2020-08-01,Phra Nakhon Si Ayutthaya ,central,0.41859999999999997,57745,397232,397058,174,509040000,508780000,260000
2020-08-01,Saraburi ,central,0.3753,42396,137302,137302,0,132170000,132170000,0
2020-08-01,Chainat ,central,0.3468,10732,33572,33572,0,40370000,40370000,0
2020-08-01,Nakhon Pathom ,central,0.3682,56197,171185,171185,0,190380000,190380000,0
2020-08-01,Sing Buri ,central,0.23399999999999999,5862,22555,22555,0,28170000,28170000,0
2020-08-01,Ang Thong ,central,0.1689,4140,23777,23777,0,21250000,21250000,0
2020-08-01,Nonthaburi ,central,0.26839999999999997,31227,130004,129875,129,138350000,138200000,150000
2020-08-01,Pathum Thani ,central,0.1827,12316,47798,47798,0,46180000,46180000,0
2020-08-01,Samut Prakan ,central,0.1613,20160,73284,73284,0,87820000,87820000,0
2020-08-01,Samut Sakhon ,central,0.2169,18173,42363,42363,0,41250000,41250000,0
2020-08-01,Chachoengsao ,east,0.2119,14665,232378,232378,0,285460000,285460000,0
2020-08-01,Ratchaburi ,central,0.4416,60292,164461,164461,0,243390000,243390000,0
2020-08-01,Kanchanaburi ,central,0.5085000000000001,181482,639974,639769,205,1280980000,1279440000,1540000
2020-08-01,Samut Songkhram ,central,0.4646,43662,106969,106969,0,126470000,126470000,0
2020-08-01,Suphan Buri ,central,0.4388,36057,122193,122193,0,154500000,154500000,0
2020-08-01,Phetchaburi ,central,0.5232,246334,563634,563440,194,1376170000,1373900000,2270000
2020-08-01,Prachuap Khiri Khan ,central,0.37689999999999996,215954,430193,429965,228,1376630000,1372990000,3640000
2020-08-01,Chonburi ,east,0.2919,418485,574334,563924,10410,2365110000,2216560000,148550000
2020-08-01,Chanthaburi ,east,0.33659999999999995,73812,91373,91373,0,255470000,255470000,0
2020-08-01,Trat ,east,0.32880000000000004,94544,101393,101242,151,593080000,590710000,2370000
2020-08-01,Nakhon Nayok ,east,0.5075,136131,226425,226425,0,323810000,323810000,0
2020-08-01,Prachinburi ,east,0.3897,51381,78993,78973,20,196980000,196870000,110000
2020-08-01,Rayong ,east,0.2601,105226,208281,208281,0,697830000,697830000,0
2020-08-01,Sa Kaeo ,east,0.3123,44696,98646,98646,0,263940000,263940000,0
2020-08-01,Phuket ,south,0.073,82086,104820,104275,545,979570000,970130000,9440000
2020-08-01,Phatthalung ,south,0.38539999999999996,40446,66219,66219,0,150190000,150190000,0
2020-08-01,Trang ,south,0.2416,32809,38227,38227,0,190120000,190120000,0
2020-08-01,Ranong ,south,0.1685,20900,24734,24734,0,102830000,102830000,0
2020-08-01,Chumphon ,south,0.273,56495,71639,71639,0,263040000,263040000,0
2020-08-01,Pattani ,south,0.1745,7539,8944,8944,0,31680000,31680000,0
2020-08-01,Yala ,south,0.1863,20592,13742,13742,0,42860000,42860000,0
2020-08-01,Nakhon Si Thammarat ,south,0.38189999999999996,144645,212456,212456,0,507600000,507600000,0
2020-08-01,Narathiwat ,south,0.1058,9538,9929,9929,0,34760000,34760000,0
2020-08-01,Krabi ,south,0.0825,41409,53591,53493,98,653860000,652730000,1130000
2020-08-01,Songkhla ,south,0.2817,136133,287446,287163,283,1673600000,1672060000,1540000
2020-08-01,Phang Nga ,south,0.09570000000000001,15316,38890,38396,494,132290000,124260000,8030000
2020-08-01,Surat Thani ,south,0.1281,100977,123833,115899,7934,781780000,642330000,139450000
2020-08-01,Satun ,south,0.2933,29765,52016,51924,92,146730000,146390000,340000
2020-08-01,Kamphaeng Phet ,north,0.3247,17685,30994,30898,96,45260000,45160000,100000
2020-08-01,Chiang Rai ,north,0.3912,132684,143607,142504,1103,766350000,758650000,7700000
2020-08-01,Chiang Mai ,north,0.4158,332872,375966,373329,2637,2495440000,2477260000,18180000
2020-08-01,Phichit ,north,0.3743,19652,43919,43919,0,48800000,48800000,0
2020-08-01,Nakhon Sawan ,north,0.40759999999999996,46594,68528,68216,312,113910000,113440000,470000
2020-08-01,Tak ,north,0.4321,70210,85989,85857,132,233680000,233450000,230000
2020-08-01,Phitsanulok ,north,0.4435,83970,139576,139408,168,262790000,262410000,380000
2020-08-01,Phayao ,north,0.37479999999999997,13629,33714,33518,196,65270000,65020000,250000
2020-08-01,Phetchabun ,north,0.40020000000000006,80240,96640,96132,508,218080000,216490000,1590000
2020-08-01,Phrae ,north,0.39759999999999995,14996,35156,35156,0,54410000,54410000,0
2020-08-01,Lampang ,north,0.4164,24814,59530,58758,772,151610000,149610000,2000000
2020-08-01,Lamphun ,north,0.39840000000000003,11241,54722,54189,533,50130000,49620000,510000
2020-08-01,Mae Hong Son ,north,0.22030000000000002,24348,25010,24342,668,80150000,76780000,3370000
2020-08-01,Uttaradit ,north,0.30670000000000003,23979,49910,49910,0,82570000,82570000,0
2020-08-01,Uthai Thani ,north,0.3851,16988,34667,34667,0,48040000,48040000,0
2020-08-01,Sukhothai ,north,0.3704,37027,48211,47298,913,76580000,74330000,2250000
2020-08-01,Nan ,north,0.4653,26918,37414,37341,73,70780000,70600000,180000
2020-08-01,Kalasin ,east_northeast,0.2492,8932,40650,40650,0,44120000,44120000,0
2020-08-01,Khon Kaen ,east_northeast,0.3942,138790,241433,241357,76,679550000,679270000,280000
2020-08-01,Chaiyaphum ,east_northeast,0.278,30318,77766,77766,0,57230000,57230000,0
2020-08-01,Nakhon Phanom ,east_northeast,0.40049999999999997,26147,63369,63275,94,91030000,90730000,300000
2020-08-01,Nakhon Ratchasima ,east_northeast,0.4612,317162,567554,565721,1833,1210220000,1201260000,8960000
2020-08-01,Buriram ,east_northeast,0.336,51947,84198,84125,73,118190000,118040000,150000
2020-08-01,Maha Sarakham ,east_northeast,0.34729999999999994,28403,47184,47184,0,43290000,43290000,0
2020-08-01,Mukdahan ,east_northeast,0.19149999999999998,14839,55015,55015,0,78050000,78050000,0
2020-08-01,Roi Et ,east_northeast,0.37439999999999996,33945,61782,61782,0,80450000,80450000,0
2020-08-01,Loei ,east_northeast,0.3317,56511,113133,113073,60,174730000,174570000,160000
2020-08-01,Sisaket ,south,0.35950000000000004,19660,70126,70126,0,61620000,61620000,0
2020-08-01,Surin ,east_northeast,0.3136,50347,65951,65905,46,99110000,98990000,120000
2020-08-01,Nong Khai ,east_northeast,0.4169,66447,104557,104431,126,204180000,203760000,420000
2020-08-01,Bueng Kan ,east_northeast,0.3785,16192,26984,26978,6,38090000,38070000,20000
2020-08-01,Udon Thani ,east_northeast,0.4941,122858,232566,232397,169,546300000,545740000,560000
2020-08-01,Ubon Ratchathani ,east_northeast,0.35960000000000003,62374,105301,105260,41,193470000,193310000,160000
2020-08-01,Sakon Nakhon ,east_northeast,0.4191,39016,85476,85406,70,79820000,79700000,120000
2020-08-01,Yasothon ,east_northeast,0.267,8813,28076,28076,0,22150000,22150000,0
2020-08-01,Amnat Charoen ,east_northeast,0.253,3835,10571,10571,0,8690000,8690000,0
2020-08-01,Nong Bua Lamphu ,east_northeast,0.2261,6190,13445,13440,5,11550000,11540000,10000
2020-09-01,Bangkok,central,0.204,764077,1782451,1728642,53809,15065480000,14106670000,958810000
2020-09-01,Lopburi ,central,0.31579999999999997,22268,159479,159385,94,172610000,172490000,120000
2020-09-01,Phra Nakhon Si Ayutthaya ,central,0.4337,60011,405725,405311,414,523630000,522760000,870000
2020-09-01,Saraburi ,central,0.3945,43543,145325,145325,0,144920000,144920000,0
2020-09-01,Chainat ,central,0.36329999999999996,12546,38038,38038,0,45830000,45830000,0
2020-09-01,Nakhon Pathom ,central,0.38939999999999997,59495,182255,182105,150,219310000,219070000,240000
2020-09-01,Sing Buri ,central,0.26739999999999997,6051,21157,21157,0,27230000,27230000,0
2020-09-01,Ang Thong ,central,0.1923,4777,29486,29486,0,29170000,29170000,0
2020-09-01,Nonthaburi ,central,0.28809999999999997,35600,121052,121052,0,128870000,128870000,0
2020-09-01,Pathum Thani ,central,0.2182,14656,49557,49557,0,49950000,49950000,0
2020-09-01,Samut Prakan ,central,0.18539999999999998,22593,85852,85852,0,109140000,109140000,0
2020-09-01,Samut Sakhon ,central,0.23420000000000002,19697,45997,45916,81,46770000,46680000,90000
2020-09-01,Chachoengsao ,east,0.24719999999999998,17957,239974,239966,8,320760000,320750000,10000
2020-09-01,Ratchaburi ,central,0.44549999999999995,56962,158522,158522,0,234970000,234970000,0
2020-09-01,Kanchanaburi ,central,0.519,188828,686014,685821,193,1386650000,1385420000,1230000
2020-09-01,Samut Songkhram ,central,0.4685,43315,107171,107171,0,127170000,127170000,0
2020-09-01,Suphan Buri ,central,0.4573,36606,123743,122385,1358,157710000,154470000,3240000
2020-09-01,Phetchaburi ,central,0.531,250890,534233,533799,434,1289060000,1283980000,5080000
2020-09-01,Prachuap Khiri Khan ,central,0.3799,204470,369834,369585,249,1169100000,1165130000,3970000
2020-09-01,Chonburi ,east,0.2907,393027,576005,565294,10711,2360710000,2248620000,112090000
2020-09-01,Chanthaburi ,east,0.35719999999999996,76157,94781,94781,0,261740000,261740000,0
2020-09-01,Trat ,east,0.3135,83921,90328,90161,167,531450000,529110000,2340000
2020-09-01,Nakhon Nayok ,east,0.4928,135272,227497,227497,0,395190000,395190000,0
2020-09-01,Prachinburi ,east,0.40850000000000003,53087,81627,81627,0,227680000,227680000,0
2020-09-01,Rayong ,east,0.2863,109834,216172,216172,0,787220000,787220000,0
2020-09-01,Sa Kaeo ,east,0.303,40770,89981,89981,0,265140000,265140000,0
2020-09-01,Phuket ,south,0.10859999999999999,129927,162323,161848,475,1551700000,1541200000,10500000
2020-09-01,Phatthalung ,south,0.41479999999999995,42766,69178,69178,0,187320000,187320000,0
2020-09-01,Trang ,south,0.2631,35970,42573,42573,0,243620000,243620000,0
2020-09-01,Ranong ,south,0.1563,19360,25234,25234,0,96030000,96030000,0
2020-09-01,Chumphon ,south,0.2521,44841,61950,61950,0,229240000,229240000,0
2020-09-01,Pattani ,south,0.1967,8362,9424,9424,0,39870000,39870000,0
2020-09-01,Yala ,south,0.17579999999999998,15161,15621,15621,0,55420000,55420000,0
2020-09-01,Nakhon Si Thammarat ,south,0.5851,202468,299277,299277,0,1057640000,1057640000,0
2020-09-01,Narathiwat ,south,0.11289999999999999,11087,12024,12024,0,48790000,48790000,0
2020-09-01,Krabi ,south,0.07719999999999999,36347,48796,47814,982,556550000,544150000,12400000
2020-09-01,Songkhla ,south,0.2721,142006,300387,300162,225,1939360000,1937760000,1600000
2020-09-01,Phang Nga ,south,0.1234,19873,51065,50809,256,182130000,179640000,2490000
2020-09-01,Surat Thani ,south,0.1343,106453,130573,124749,5824,755050000,699470000,55580000
2020-09-01,Satun ,south,0.3038,35403,60503,60431,72,182380000,182190000,190000
2020-09-01,Kamphaeng Phet ,north,0.3452,19259,33783,33666,117,51840000,51720000,120000
2020-09-01,Chiang Rai ,north,0.4169,139458,151398,150494,904,977720000,971710000,6010000
2020-09-01,Chiang Mai ,north,0.4003,300060,331013,326939,4074,2456250000,2427370000,28880000
2020-09-01,Phichit ,north,0.39280000000000004,21069,48874,48874,0,62910000,62910000,0
2020-09-01,Nakhon Sawan ,north,0.41369999999999996,48624,71803,71550,253,128300000,127920000,380000
2020-09-01,Tak ,north,0.41859999999999997,67824,82755,82645,110,248870000,248690000,180000
2020-09-01,Phitsanulok ,north,0.4857,92613,150674,150418,256,302880000,302290000,590000
2020-09-01,Phayao ,north,0.3604,13025,33368,33154,214,70570000,70310000,260000
2020-09-01,Phetchabun ,north,0.42700000000000005,82940,99104,98654,450,228180000,226850000,1330000
2020-09-01,Phrae ,north,0.42229999999999995,16527,38684,38684,0,65220000,65220000,0
2020-09-01,Lampang ,north,0.4625,28987,67378,66585,793,185830000,183870000,1960000
2020-09-01,Lamphun ,north,0.42560000000000003,12436,57450,56998,452,57660000,57230000,430000
2020-09-01,Mae Hong Son ,north,0.22039999999999998,25267,25945,25225,720,100050000,96270000,3780000
2020-09-01,Uttaradit ,north,0.32799999999999996,24825,50455,50455,0,96870000,96870000,0
2020-09-01,Uthai Thani ,north,0.3947,18280,37596,37596,0,57770000,57770000,0
2020-09-01,Sukhothai ,north,0.4028,39580,50578,50439,139,91500000,91150000,350000
2020-09-01,Nan ,north,0.4732,28416,39353,39330,23,80150000,80070000,80000
2020-09-01,Kalasin ,east_northeast,0.26789999999999997,9798,42973,42973,0,51660000,51660000,0
2020-09-01,Khon Kaen ,east_northeast,0.4105,140327,244083,244002,81,758120000,757800000,320000
2020-09-01,Chaiyaphum ,east_northeast,0.28850000000000003,35629,89038,89038,0,71160000,71160000,0
2020-09-01,Nakhon Phanom ,east_northeast,0.4157,25827,62954,62889,65,100310000,100100000,210000
2020-09-01,Nakhon Ratchasima ,east_northeast,0.4746,320656,561001,559625,1376,1202340000,1195900000,6440000
2020-09-01,Buriram ,east_northeast,0.3557,52691,85382,85339,43,133720000,133610000,110000
2020-09-01,Maha Sarakham ,east_northeast,0.35200000000000004,26442,43933,43933,0,47410000,47410000,0
2020-09-01,Mukdahan ,east_northeast,0.2054,15281,56654,56654,0,89500000,89500000,0
2020-09-01,Roi Et ,east_northeast,0.3759,31188,56781,56781,0,77260000,77260000,0
2020-09-01,Loei ,east_northeast,0.3447,55228,112537,112474,63,168270000,168090000,180000
2020-09-01,Sisaket ,south,0.37549999999999994,20868,77843,77843,0,75380000,75380000,0
2020-09-01,Surin ,east_northeast,0.33130000000000004,51598,67589,67551,38,100050000,99960000,90000
2020-09-01,Nong Khai ,east_northeast,0.4178,63730,100287,100168,119,193690000,193330000,360000
2020-09-01,Bueng Kan ,east_northeast,0.3914,17150,28886,28872,14,43300000,43270000,30000
2020-09-01,Udon Thani ,east_northeast,0.49329999999999996,118046,223489,223354,135,606490000,606040000,450000
2020-09-01,Ubon Ratchathani ,east_northeast,0.35369999999999996,67410,115500,115426,74,204150000,204000000,150000
2020-09-01,Sakon Nakhon ,east_northeast,0.4302,40289,87148,87064,84,141900000,141780000,120000
2020-09-01,Yasothon ,east_northeast,0.289,10286,32711,32711,0,28480000,28480000,0
2020-09-01,Amnat Charoen ,east_northeast,0.2626,4239,11684,11684,0,10960000,10960000,0
2020-09-01,Nong Bua Lamphu ,east_northeast,0.2651,6814,14281,14246,35,12330000,12270000,60000
2020-10-01,Bangkok,central,0.2229,868200,1939659,1883019,56640,11036480000,9467420000,1569060000
2020-10-01,Lopburi ,central,0.3448,34146,192993,192907,86,257140000,257040000,100000
2020-10-01,Phra Nakhon Si Ayutthaya ,central,0.4092,60647,385896,385459,437,701980000,700640000,1340000
2020-10-01,Saraburi ,central,0.3857,62916,263164,263044,120,392230000,392090000,140000
2020-10-01,Chainat ,central,0.3306,11344,44297,44297,0,61130000,61130000,0
2020-10-01,Nakhon Pathom ,central,0.3782,62866,185483,185228,255,263810000,263050000,760000
2020-10-01,Sing Buri ,central,0.29359999999999997,6761,28431,28431,0,49070000,49070000,0
2020-10-01,Ang Thong ,central,0.18100000000000002,3874,33934,33934,0,36240000,36240000,0
2020-10-01,Nonthaburi ,central,0.27449999999999997,34665,106566,106513,53,141210000,141150000,60000
2020-10-01,Pathum Thani ,central,0.2043,20856,85682,85682,0,125820000,125820000,0
2020-10-01,Samut Prakan ,central,0.1802,26620,81890,81749,141,136440000,136270000,170000
2020-10-01,Samut Sakhon ,central,0.22440000000000002,20706,50837,50740,97,76600000,76500000,100000
2020-10-01,Chachoengsao ,east,0.2894,21697,279170,279159,11,399940000,399930000,10000
2020-10-01,Ratchaburi ,central,0.4056,57487,103670,103581,89,161700000,161420000,280000
2020-10-01,Kanchanaburi ,central,0.5675,220388,673220,673069,151,1496380000,1495470000,910000
2020-10-01,Samut Songkhram ,central,0.4829,64922,165485,165173,312,178620000,178110000,510000
2020-10-01,Suphan Buri ,central,0.5038,58518,215680,215417,263,259610000,259140000,470000
2020-10-01,Phetchaburi ,central,0.5277000000000001,285324,595218,594664,554,1815930000,1811480000,4450000
2020-10-01,Prachuap Khiri Khan ,central,0.4667,338238,504715,504646,69,2156420000,2155620000,800000
2020-10-01,Chonburi ,east,0.2655,418197,646957,636378,10579,3575320000,3378320000,197000000
2020-10-01,Chanthaburi ,east,0.42219999999999996,104747,139299,139258,41,411550000,411370000,180000
2020-10-01,Trat ,east,0.3097,74756,88474,88304,170,564730000,562070000,2660000
2020-10-01,Nakhon Nayok ,east,0.45030000000000003,95363,182690,182243,447,347660000,345830000,1830000
2020-10-01,Prachinburi ,east,0.369,56283,100922,100879,43,266120000,265900000,220000
2020-10-01,Rayong ,east,0.3274,158258,300284,300229,55,1378630000,1378160000,470000
2020-10-01,Sa Kaeo ,east,0.24559999999999998,28817,76507,76507,0,233990000,233990000,0
2020-10-01,Phuket ,south,0.1103,156175,192248,191358,890,1644830000,1615690000,29140000
2020-10-01,Phatthalung ,south,0.42590000000000006,51359,94535,94535,0,153800000,153800000,0
2020-10-01,Trang ,south,0.30820000000000003,44720,58211,58211,0,250860000,250860000,0
2020-10-01,Ranong ,south,0.1759,19794,26211,26211,0,75140000,75140000,0
2020-10-01,Chumphon ,south,0.2445,45888,60438,60438,0,255500000,255500000,0
2020-10-01,Pattani ,south,0.2069,8356,10431,10431,0,32690000,32690000,0
2020-10-01,Yala ,south,0.5322,61588,79382,79382,0,215430000,215430000,0
2020-10-01,Nakhon Si Thammarat ,south,0.5702,197936,285607,285473,134,1114540000,1113800000,740000
2020-10-01,Narathiwat ,south,0.1247,11558,12772,12772,0,39650000,39650000,0
2020-10-01,Krabi ,south,0.0953,53893,74263,73288,975,938310000,924080000,14230000
2020-10-01,Songkhla ,south,0.2532,161620,254528,254216,312,1563870000,1561560000,2310000
2020-10-01,Phang Nga ,south,0.14529999999999998,28154,76357,75545,812,275230000,266980000,8250000
2020-10-01,Surat Thani ,south,0.14859999999999998,104318,144085,140210,3875,850490000,803310000,47180000
2020-10-01,Satun ,south,0.32380000000000003,45849,76765,76676,89,339100000,338700000,400000
2020-10-01,Kamphaeng Phet ,north,0.38189999999999996,30295,57652,57482,170,110240000,109970000,270000
2020-10-01,Chiang Rai ,north,0.4561,169909,219254,218035,1219,1571660000,1562540000,9120000
2020-10-01,Chiang Mai ,north,0.5396,469898,686287,681314,4973,4898800000,4866560000,32240000
2020-10-01,Phichit ,north,0.41840000000000005,24127,51451,51451,0,89290000,89290000,0
2020-10-01,Nakhon Sawan ,north,0.4359,55167,101315,101115,200,225840000,225140000,700000
2020-10-01,Tak ,north,0.4927,100253,128063,127924,139,401890000,401270000,620000
2020-10-01,Phitsanulok ,north,0.5075999999999999,106841,184132,183777,355,500260000,499270000,990000
2020-10-01,Phayao ,north,0.4193,21257,43871,43622,249,97870000,97400000,470000
2020-10-01,Phetchabun ,north,0.4706,139542,154372,153708,664,443210000,441460000,1750000
2020-10-01,Phrae ,north,0.4671,20972,50003,50003,0,95040000,95040000,0
2020-10-01,Lampang ,north,0.5249,41343,107825,106715,1110,315580000,310620000,4960000
2020-10-01,Lamphun ,north,0.47090000000000004,16728,81424,80886,538,109840000,109080000,760000
2020-10-01,Mae Hong Son ,north,0.3373,67684,69890,69153,737,276950000,273140000,3810000
2020-10-01,Uttaradit ,north,0.3956,44047,63381,63381,0,105380000,105380000,0
2020-10-01,Uthai Thani ,north,0.4182,19683,52004,52004,0,88660000,88660000,0
2020-10-01,Sukhothai ,north,0.5674,66869,98164,97042,1122,298500000,295710000,2790000
2020-10-01,Nan ,north,0.5626,64910,79238,79137,101,165800000,165220000,580000
2020-10-01,Kalasin ,east_northeast,0.3181,13205,36885,36885,0,51080000,51080000,0
2020-10-01,Khon Kaen ,east_northeast,0.47700000000000004,147641,312470,312411,59,914170000,913940000,230000
2020-10-01,Chaiyaphum ,east_northeast,0.3478,42963,79812,79812,0,108710000,108710000,0
2020-10-01,Nakhon Phanom ,east_northeast,0.4792,32744,84972,84878,94,123890000,123600000,290000
2020-10-01,Nakhon Ratchasima ,east_northeast,0.5033,362428,594196,592567,1629,1183960000,1177540000,6420000
